# Region type :       patch INLET
# Faces               : 25600
# Area                : 3.57823331707631e-02
# Scale factor        : 1.00000000000000e+00
# Time                	sum(phi)
0.6252                	-5.52569318839409e-02
0.6254                	-5.52564531840101e-02
0.6256                	-5.52624314791495e-02
0.6258                	-5.52848783411306e-02
0.626                 	-5.53047310001821e-02
0.6262                	-5.53117819650661e-02
0.6264                	-5.53015857052636e-02
0.6266                	-5.52955929019643e-02
0.6268                	-5.53105437336480e-02
0.627                 	-5.53418802881050e-02
0.6272                	-5.53721947421510e-02
0.6274                	-5.53783621574394e-02
0.6276                	-5.53673734778871e-02
0.6278                	-5.53627014620532e-02
0.628                 	-5.53663667389233e-02
0.6282                	-5.53846306384329e-02
0.6284                	-5.54103371765243e-02
0.6286                	-5.54287114577739e-02
0.6288                	-5.54369274615791e-02
0.629                 	-5.54611668837231e-02
0.6292                	-5.54944296061892e-02
0.6294                	-5.55210963444939e-02
0.6296                	-5.55315697065827e-02
0.6298                	-5.55313024506689e-02
0.63                  	-5.55249694694462e-02
0.6302                	-5.55202103884674e-02
0.6304                	-5.55171284787231e-02
0.6306                	-5.55258063167567e-02
0.6308                	-5.55314171949643e-02
0.631                 	-5.55340883402323e-02
0.6312                	-5.55415819967006e-02
0.6314                	-5.55352495128771e-02
0.6316                	-5.55288180418142e-02
0.6318                	-5.55316791706562e-02
0.632                 	-5.55367817139386e-02
0.6322                	-5.55237872737688e-02
0.6324                	-5.55121066445550e-02
0.6326                	-5.55095728953911e-02
0.6328                	-5.55255198008551e-02
0.633                 	-5.55417114708284e-02
0.6332                	-5.55380042087661e-02
0.6334                	-5.55233978957156e-02
0.6336                	-5.55120228077892e-02
0.6338                	-5.55144162762648e-02
0.634                 	-5.55255293255402e-02
0.6342                	-5.55239421718625e-02
0.6344                	-5.55054550716563e-02
0.6346                	-5.54927087115695e-02
0.6348                	-5.54929695992366e-02
0.635                 	-5.55040827054234e-02
0.6352                	-5.55212869291875e-02
0.6354                	-5.55482700298135e-02
0.6356                	-5.55647960753990e-02
0.6358                	-5.55745016250385e-02
0.636                 	-5.55845333471180e-02
0.6362                	-5.56038365730637e-02
0.6364                	-5.56344321424089e-02
0.6366                	-5.56801434178525e-02
0.6368                	-5.57189235495306e-02
0.637                 	-5.57365917863020e-02
0.6372                	-5.57334882949393e-02
0.6374                	-5.57395362441228e-02
0.6376                	-5.57696684354507e-02
0.6378                	-5.58125221387166e-02
0.638                 	-5.58481608600034e-02
0.6382                	-5.58835563173150e-02
0.6384                	-5.59272186952407e-02
0.6386                	-5.59758050590897e-02
0.6388                	-5.60403744896674e-02
0.639                 	-5.60993678465279e-02
0.6392                	-5.61518223276535e-02
0.6394                	-5.62142855614745e-02
0.6396                	-5.62862042341838e-02
0.6398                	-5.63465006684501e-02
0.64                  	-5.63827967167896e-02
0.6402                	-5.64221146533350e-02
0.6404                	-5.64562178684065e-02
0.6406                	-5.64946611431851e-02
0.6408                	-5.65364642000863e-02
0.641                 	-5.65795210878452e-02
0.6412                	-5.66028424852729e-02
0.6414                	-5.66155800762113e-02
0.6416                	-5.66278159436820e-02
0.6418                	-5.66417584789760e-02
0.642                 	-5.66653374075075e-02
0.6422                	-5.67005309829711e-02
0.6424                	-5.67160482317902e-02
0.6426                	-5.67098912174342e-02
0.6428                	-5.67142138790655e-02
0.643                 	-5.67171098213964e-02
0.6432                	-5.67212770567538e-02
0.6434                	-5.67224406015820e-02
0.6436                	-5.67149543738845e-02
0.6438                	-5.67057628365318e-02
0.644                 	-5.67096943089981e-02
0.6442                	-5.66940484776492e-02
0.6444                	-5.66645171481025e-02
0.6446                	-5.66462292950935e-02
0.6448                	-5.66427902474507e-02
0.645                 	-5.66423523316981e-02
0.6452                	-5.66364358433599e-02
0.6454                	-5.66353734499291e-02
0.6456                	-5.66264469931648e-02
0.6458                	-5.66310240649853e-02
0.646                 	-5.66211410115098e-02
0.6462                	-5.65948968895685e-02
0.6464                	-5.65782658220879e-02
0.6466                	-5.65665584501420e-02
0.6468                	-5.65549511136101e-02
0.647                 	-5.65274414636405e-02
0.6472                	-5.64982282124418e-02
0.6474                	-5.64811974477204e-02
0.6476                	-5.64855114085271e-02
0.6478                	-5.64904520311808e-02
0.648                 	-5.65072807496990e-02
0.6482                	-5.65226031155749e-02
0.6484                	-5.65408076909121e-02
0.6486                	-5.65492001197563e-02
0.6488                	-5.65529479903040e-02
0.649                 	-5.65518210890906e-02
0.6492                	-5.65696308064355e-02
0.6494                	-5.65931275434567e-02
0.6496                	-5.66033715078551e-02
0.6498                	-5.66146547170199e-02
0.65                  	-5.66137927656466e-02
0.6502                	-5.66141227502290e-02
0.6504                	-5.66043835793345e-02
0.6506                	-5.65908533140951e-02
0.6508                	-5.65780057976579e-02
0.651                 	-5.65668709482973e-02
0.6512                	-5.65499990095313e-02
0.6514                	-5.65189701165704e-02
0.6516                	-5.64977477807695e-02
0.6518                	-5.64815810075276e-02
0.652                 	-5.64684511122529e-02
0.6522                	-5.64581743260438e-02
0.6524                	-5.64270881822952e-02
0.6526                	-5.63921339422255e-02
0.6528                	-5.63676516151126e-02
0.653                 	-5.63399648094815e-02
0.6532                	-5.63001465473619e-02
0.6534                	-5.62546047928360e-02
0.6536                	-5.62074550788965e-02
0.6538                	-5.61769622090537e-02
0.654                 	-5.61769658988836e-02
0.6542                	-5.61623248674247e-02
0.6544                	-5.61207247646165e-02
0.6546                	-5.60777754912395e-02
0.6548                	-5.60544430886633e-02
0.655                 	-5.60611483024167e-02
0.6552                	-5.60993728703106e-02
0.6554                	-5.61377566014556e-02
0.6556                	-5.61513080970540e-02
0.6558                	-5.61590310009812e-02
0.656                 	-5.61575771704758e-02
0.6562                	-5.61778985250043e-02
0.6564                	-5.61984739924875e-02
0.6566                	-5.62225728129259e-02
0.6568                	-5.62270191192774e-02
0.657                 	-5.62212879071739e-02
0.6572                	-5.62017395543040e-02
0.6574                	-5.61856244776801e-02
0.6576                	-5.61836943796396e-02
0.6578                	-5.61903128347081e-02
0.658                 	-5.61936462983614e-02
0.6582                	-5.61989706630104e-02
0.6584                	-5.61865182448020e-02
0.6586                	-5.61679811029388e-02
0.6588                	-5.61521049049175e-02
0.659                 	-5.61391639361192e-02
0.6592                	-5.61360575553843e-02
0.6594                	-5.61260047289789e-02
0.6596                	-5.61005242284295e-02
0.6598                	-5.60711335438706e-02
0.66                  	-5.60554909584359e-02
0.6602                	-5.60473019789569e-02
0.6604                	-5.60452681446530e-02
0.6606                	-5.60394448341800e-02
0.6608                	-5.60222903854200e-02
0.661                 	-5.60190647242755e-02
0.6612                	-5.60275691888527e-02
0.6614                	-5.60274757634842e-02
0.6616                	-5.60294882931110e-02
0.6618                	-5.60334573384392e-02
0.662                 	-5.60377599248412e-02
0.6622                	-5.60314779756006e-02
0.6624                	-5.60308444204522e-02
0.6626                	-5.60383166564319e-02
0.6628                	-5.60376852925065e-02
0.663                 	-5.60389834862539e-02
0.6632                	-5.60448302946960e-02
0.6634                	-5.60648670720734e-02
0.6636                	-5.60977742899483e-02
0.6638                	-5.61394019416940e-02
0.664                 	-5.61763718047896e-02
0.6642                	-5.62005572366882e-02
0.6644                	-5.62252929128073e-02
0.6646                	-5.62481003072521e-02
0.6648                	-5.62672817311587e-02
0.665                 	-5.62860960654178e-02
0.6652                	-5.62993575881744e-02
0.6654                	-5.63112815884885e-02
0.6656                	-5.63187238362466e-02
0.6658                	-5.63272169999214e-02
0.666                 	-5.63437586007223e-02
0.6662                	-5.63372651179580e-02
0.6664                	-5.63299211744351e-02
0.6666                	-5.63062845904625e-02
0.6668                	-5.62865039824524e-02
0.667                 	-5.62878290039216e-02
0.6672                	-5.62896584412384e-02
0.6674                	-5.62766607148582e-02
0.6676                	-5.62449708931455e-02
0.6678                	-5.62040675176587e-02
0.668                 	-5.61783756208568e-02
0.6682                	-5.61670305682763e-02
0.6684                	-5.61458312482168e-02
0.6686                	-5.61178484419950e-02
0.6688                	-5.60920655276246e-02
0.669                 	-5.60614556463157e-02
0.6692                	-5.60486333838134e-02
0.6694                	-5.60431339033315e-02
0.6696                	-5.60403382859155e-02
0.6698                	-5.60412231475195e-02
0.67                  	-5.60266667757874e-02
0.6702                	-5.60013929961922e-02
0.6704                	-5.59804382393994e-02
